"Topic","Label","DisambiguatedLabel","Definition","OriginalDefinition","Comment","Namespace","TermBasis","TermGroup","HappinessIndex","SeeAlso","Example","DateCreated","LastModified","Type","PreviousVersion","Contributor","Creator","Coverage","Domain","Range","FieldType","FieldSize","FieldValue","FieldTooltip","FieldAttributes","SameAs","Equivalent","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Definitions.Weeds_History","History","","Significant past events in relation to this taxon. ","None","The earliest record for Australia is from 1841 in the old Botanic Gardens...","Weeds","","Notes","2","","The earliest record for Australia is from 1841 in the old Botanic Gardens in Adelaide, South Australia, and cultivated plants are known to have been grown in New South Wales by John Macarthur at Camden Park in 1843. There have been multiple introductions since, mainly in New South Wales and Queensland. It was reported by 1879 as a ""most troublesome weed"" in Queensland and abundant around Port Jackson, New South Wales (!DECC 2007).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393514","BaseUserMapping_333","1304790516","3","Weeds","0acac348943c50c6746bc5d43dbffe31"
"TaxonProfile/Definitions.Weeds_HowItSpreads","How it spreads","","Dispersal of seeds and propagation.","None","","Weeds","","Knowledge","2","","Lantana spreads in two ways. Layering is a form of vegetative reproduction where stems send roots into the soil, allowing it to quickly form very dense stands and spread short distances. Also, birds and other animals such as foxes consume and pass the seed in their droppings, potentially spreading it over quite large distances. The germination rate of fresh seed is generally low, but improves after being digested (!CRC 2003).\r\nButterflies, bees and other insects are attracted by the nectar and pollinate Lantana flowers. About half of the flowers produce seeds, typically 1-20 seeds on each flower head. Mature plants can produce up to 12 000 seeds every year. Seeds are thought to remain viable for several years under natural conditions (!CRC 2003).\r\nLantana is allelopathic and can release chemicals into the surrounding soil which prevent germination and competition from some other plant species (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393263","BaseUserMapping_333","1304790516","4","Weeds","d9c67ce9100cdb004d7a9bef5da039cf"
"TaxonProfile/Definitions.Weeds_Impacts","Impacts","","The effect this taxon has on habitat once it is established.","None","","Weeds","","Notes","3","","Lantana is a Weed of National Significance. It is regarded as one of the worst weeds in Australia because of its invasiveness, potential for spread, and economic and environmental impacts. Lantana forms dense, impenetrable thickets that take over native bushland and pastures on the east coast of Australia. It competes for resources with, and reduces the productivity of, pastures and forestry plantations. It adds fuel to fires, and is toxic to stock (!CRC 2003).\r\nMost variants of L. camara in Australia are toxic to domestic livestock (sheep, cattle) to some degree, with only three thought to be consistently non-toxic. There does not appear to be any documentation of palatability and toxicity to native fauna. Toxicity seems likely to be related to genetic factors, not environmental ones. Some toxic reactions have been recorded in humans, especially children (!DECC 2007).\r\nLantana dominance appears to adversely affect the species richness of soil fauna assemblages, such as ants, and decreases the diversity of soil fungi. It can also affect flora diversity by reducing seedling germination and by increasing the chance and severity of fire in plant communities such as dry rainforest. Lantana has been identified as a potential threat to many threatened and endangered plants and animals and a number of endangered ecological communities (!DECC 2007).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393446","BaseUserMapping_333","1304790516","3","Weeds","44a4c466f146591729389f2c384fb34f"
"TaxonProfile/Definitions.Weeds_KeyPoints","Key points","","A summary of the taxon profile in the context of weeds","","Important facts","Weeds","","Knowledge","2","","Lantana (Lantana camara) is a thicket-forming shrub that has spread from gardens into pastures, woodlands and rainforests on the east coast.   It typically invades disturbed land and river margins, extending its range in response to rainfall.   It threatens agriculture and pastoral production, forestry and biodiversity of conservation areas, and may be toxic to stock.   The highest priority for Lantana control is preventing its spread into northern Australia and west of the Great Dividing Range.   Integrated control should combine fire, mechanical, chemical and biological methods, and revegetation.","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393222","BaseUserMapping_333","1304790517","4","Weeds","8ce9507ce1167299c619b47f2d9fded2"
"TaxonProfile/Definitions.Weeds_Origin","Origin","","The source location of this taxon ","","","Weeds","","Distribution","2","","Lantana occurs naturally in Mexico, the Caribbean and tropical and subtropical Central and South America. It is considered a weed in nearly 50 countries (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393473","BaseUserMapping_333","1304790517","3","Weeds","d6b83c02dac1254392aaa15d3ab4c207"
"TaxonProfile/Definitions.Weeds_OtherBotanicNames","Other botanic names","Synonyms","Species or subspecies that are also grouped with this taxon.","None","","Weeds","","Nomenclature","2","","Camara aculeata (L.) Kuntze<br/>\r\nCamara aculeata var. normalis Kuntze<br/>\r\nCamara vulgaris Benth.<br/>\r\nLantana aculeata L.<br/>\r\nLantana antidotalis Schumach. & Thonn<br/>\r\nLantana camara L. var. camara<br/>\r\nLantana camara var. aculeata (L.) Moldenke<br/>\r\nLantana camara var. crocea (Jacq.) L.H.Bailey<br/>\r\nLantana camara var. flava (Medik.) Moldenke<br/>\r\nLantana camara f. flava (Medik.) Moldenke<br/>\r\nLantana camara var. hybrida (Neub.) Moldenke<br/>\r\nLantana camara var. mista (L.) Moldenke<br/>\r\nLantana camara f. mista (L.) L.H. Bailey<br/>\r\nLantana camara var. mutabilis (Hook.) L.H. Bailey<br/>\r\nLantana camara f. mutabilis (Hook.) Moldenke<br/>","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399797","BaseUserMapping_333","1304790517","4","Weeds","60fc4e09249dd72ec3e44edab7a9ac98"
"TaxonProfile/Definitions.Weeds_OtherCommonNames","Other common names and synonyms","","Vernacular name(s) for the taxon. ","None","SeeAlso Weeds:CommonName for more popular vernacular names.","Weeds","","Nomenclature","2","","Lantana\r\nCommon Lantana\r\nKamara Lantana\r\nLargeleaf Lantana\r\nLarge-leaf Lantana\r\nPink Flowered Lantana\r\nPink-Flowered Lantana\r\nRed Flowered Lantana\r\nRed-Flowered Sage\r\nWhite Sage\r\nWild Sage","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399770","BaseUserMapping_333","1304790518","5","Weeds","b45257f3440ea8beb42d7cb6ac42663e"
"TaxonProfile/Definitions.Weeds_Photograph","Photograph","","Images of the taxon, communicating what it looks like","","Three images varying in distance (approx. 5cm, 30cm and 3 meters) from the plant, [[PaulAlexander][PJA]] See Weeds:Description to interpret the dimensions of the plant, leaves and flowers. The photograph provides no scale.","Weeds","","Illustration","2","","http://www.weeds.gov.au/includes/images/database/10892_1.jpg","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393639","BaseUserMapping_666","1321600557","31","Weeds","8cbaacdd4d84d50a0ad97993402ae679"
"TaxonProfile/Definitions.Weeds_References","References","","Sources of information used in the compilation of the taxon profile","None","","Weeds","","Citations","2","","Anon. (2006) Lantana spp. Weeds and Pest Animal Management, Department of Natural Resources and Water Queensland. Available at http://www.nrw.qld.gov.au/pests/weeds/declared_plants/lantana.html .\r\nAustralian Plant Census (!APC) Available at http://www.anbg.gov.au/cgi-bin/apclist .\r\nClark, A., Raven, C. & Stock, D. (2006) Using herbicides on lantana - a guide to best management practices. Department of Natural Resources and Water, Queensland. Available at http://www.nrw.qld.gov.au/pests/weeds/declared_plants/pdf/lantana_herb_bro.pdf .\r\nCRC for Australian Weed Management (2003) Lantana (Lantana camara). Weed Management Guide. Available at http://www.weeds.crc.org.au/documents/wmg_lantana.pdf .\r\nDepartment of Environment and Climate Change (!DECC) New South Wales (2007) Lantana camara - key threatening process listing. Available at http://www.nationalparks.nsw.gov.au/npws.nsf/content/lantana_ktp .","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400154","BaseUserMapping_333","1304790518","3","Weeds","7def32caf21b42bb9a8548396a1fed21"
"TaxonProfile/Definitions.Weeds_ScientificName","Scientific name","","The genus and species of the weed, which is used as the taxon profile title.","None","","Weeds","","Nomenclature","2","","Lantana camara","","","","","","","","","","richtext","","","","","","","PaulAlexander","1282020799","BaseUserMapping_333","1304790518","4","Weeds","51df5830825b843b3e64aaf365d209e7"
"TaxonProfile/Definitions.Weeds_SimilarSpecies","Similar species","","Confusing species","None","","Weeds","","Nomenclature","1","","Creeping Lantana (Lantana montevidensis) occurs in coastal and subcoastal Queensland and New South Wales from Cairns to the Nowra region south of Sydney. It is similar to Lantana camara but does not have thorns, has mainly purple flowers and trails along the ground, only growing to a height of half a metre. It is also toxic and readily displaces native vegetation (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399825","BaseUserMapping_333","1304790519","5","Weeds","d22dd9e84823c7a4577f875d90d5976a"
"TaxonProfile/Definitions.Weeds_SleeperList","Sleeper list","","Plants from overseas that have established small populations but have not yet spread widely.","Plants from overseas that have established small populations but have not yet spread widely.","http://www.weeds.gov.au/weeds/lists/sleeper.html Sometimes plants that are now weeds have only become so years after they were first introduced. ","Weeds","","Status","5","","Sleeper list: YES","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400099","BaseUserMapping_333","1304790519","5","Weeds","02718f09aa593c139253256bf23adaa5"
"TaxonProfile/Definitions.Weeds_Species","Species","Specific epithet","The specific name of a taxon comprising one or more populations of individuals capable of interbreeding to produce fertile offspring.","A taxon comprising one or more populations of individuals capable of interbreeding to produce fertile offspring.","","Weeds","","Nomenclature","5","","camara","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399597","BaseUserMapping_333","1304790519","4","Weeds","563d011098262204f19b9ae6df8e3c35"
"TaxonProfile/Definitions.Weeds_StatesFound","States weed found","","Extent in Australia","Extent in Australia.","","Weeds","","Distribution","2","QLD, NSW, NT, SA, WA, VIC","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399895","BaseUserMapping_333","1304790520","4","Weeds","fdc36f2a3d872ea4254bf8b8bf526fce"
"TaxonProfile/Definitions.Weeds_WeedControl","Weed control","","Procedures and methods to manage the effects of a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","...procedures and methods to manage the effects of... a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","Original definition is a result of merging the glossary entry of Weed and the introductory paragraph for the Managing weeds page. http://www.weeds.gov.au/publications/glossary.html http://www.weeds.gov.au/management/index.html","Weeds","","Status","5","","An integrated approach that uses a variety of control methods gives best results when dealing with Lantana. A range of methods including herbicides, mechanical removal, fire, biological control and revegetation should be used. Best results are obtained by working from areas of light infestation towards heavier infestation, and longterm follow-up control is required after initial attempts. Minimise both disturbance to land and excessive use of fire to retain vigorous native vegetation and reduce the opportunity for Lantana to become established (!CRC 2003).<br/>Lantana has also been recognised as a target for biological control through a cross-jurisdictional government process. This allows activities to be undertaken to develop effective biological controls.<br/>In 1902 the first attempt at biological control of a weed targeted Lantana in Hawaii. In Australia biological control agents were first introduced in 1914; so far 30 species have been introduced. Research into biological control is ongoing, and several agents are currently being examined for suitability of release (!CRC 2003). Of the 16 species that have established, four insects have had a major impact on Lantana: a sap-sucking bug (Teleonemia scrupulosa); two leaf-mining beetles (Uroplata girardi and Octotoma scabripennis); and a seed-feeding fly (Ophiomyia lantanae. The biological control agents vary in their effectiveness against the many different types of Lantana. For example, Lantana can drop its leaves when stressed, depriving some agents of their food (!CRC 2003). For more detailed information on the biocontrol species see information released by the Queensland Department of Natural Resources and Water (http://www.nrw.qld.gov.au/pests/news_publications/publications/lantana_bio_infosheets.html .) The combination of methods used will depend on the extent of the infestation, the landform on which it is found, and the time of year during which control is to be undertaken. Revegetation of treated sites is also important. For more information on Lantana control see !CRC 2003. Clark et al. (2006) provide detailed information on the use of herbicides to control Lantana. Van Oosterhout et al. (2004) provides comprehensive coverage of the current control options and information on planning a control strategy. See References, links and further resources. Please see the Australian Pesticides and Veterinary Medicines Authority for chemical information http://www.apvma.gov.au . For further information see the Lantana Control Manual (available at http://www.weeds.org.au/WoNS/lantana/)","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400024","BaseUserMapping_333","1304790520","8","Weeds","e115781d09a9ed3761cec926f7b63a29"
